filename,model_target,downstream_task,perturbation_technique,codemix_lang,perturb_ratio,before_attack_acc,after_attack_acc,delta_acc,avg_semantic_sim,avg_running_time(s),adv_training,acc_improvement_on_adv_train,acc_adv_training_on_orig,orig_acc_vs_adv,best_epoch
mbert-emotion-codemixing-en-adv-0.2.csv,mbert,emotion,codemixing,en,0.2,0.5818181818181818,0.475,0.10681818181818181,0.9585916111415084,0.3716963636363636,0.55,0.07500000000000007,0.6022727272727273,0.020454545454545503,5.0
mbert-emotion-codemixing-en-adv-0.4.csv,mbert,emotion,codemixing,en,0.4,0.5818181818181818,0.4795454545454545,0.10227272727272729,0.9520008160309358,0.2302927272727273,0.5477272727272727,0.06818181818181823,0.5954545454545455,0.013636363636363669,5.0
mbert-emotion-codemixing-en-adv-0.6.csv,mbert,emotion,codemixing,en,0.6,0.5818181818181818,0.4863636363636364,0.0954545454545454,0.945707255601883,0.2033618181818181,0.5477272727272727,0.06136363636363634,0.5931818181818181,0.011363636363636354,5.0
mbert-emotion-codemixing-en-adv-0.8.csv,mbert,emotion,codemixing,en,0.8,0.5818181818181818,0.4909090909090909,0.09090909090909088,0.9389373096552762,0.2214059090909091,0.5681818181818182,0.07727272727272733,0.6022727272727273,0.020454545454545503,4.0
mbert-emotion-codemixing-fr-adv-0.2.csv,mbert,emotion,codemixing,fr,0.2,0.5818181818181818,0.4681818181818182,0.11363636363636359,0.9551027631217784,0.3794040909090909,0.55,0.08181818181818185,0.5954545454545455,0.013636363636363669,3.0
mbert-emotion-codemixing-fr-adv-0.4.csv,mbert,emotion,codemixing,fr,0.4,0.5818181818181818,0.4681818181818182,0.11363636363636359,0.9456419736146928,0.2410106818181818,0.5545454545454546,0.08636363636363636,0.6113636363636363,0.02954545454545454,5.0
mbert-emotion-codemixing-fr-adv-0.6.csv,mbert,emotion,codemixing,fr,0.6,0.5818181818181818,0.4681818181818182,0.11363636363636359,0.9369549934159626,0.1900579545454545,0.5454545454545454,0.07727272727272722,0.6,0.018181818181818188,3.0
mbert-emotion-codemixing-fr-adv-0.8.csv,mbert,emotion,codemixing,fr,0.8,0.5818181818181818,0.4704545454545454,0.11136363636363639,0.9280652563680302,0.2576125,0.5409090909090909,0.07045454545454549,0.5909090909090909,0.00909090909090915,3.0
mbert-emotion-codemixing-it-adv-0.2.csv,mbert,emotion,codemixing,it,0.2,0.5818181818181818,0.4568181818181818,0.125,0.9540666901929812,0.38731,0.5386363636363637,0.0818181818181819,0.6136363636363636,0.03181818181818186,5.0
mbert-emotion-codemixing-it-adv-0.4.csv,mbert,emotion,codemixing,it,0.4,0.5818181818181818,0.4454545454545454,0.1363636363636364,0.9453099864789032,0.2343577272727272,0.5477272727272727,0.10227272727272735,0.6136363636363636,0.03181818181818186,5.0
mbert-emotion-codemixing-it-adv-0.6.csv,mbert,emotion,codemixing,it,0.6,0.5818181818181818,0.4409090909090909,0.14090909090909087,0.9360846795819022,0.2095552272727272,0.5590909090909091,0.11818181818181817,0.625,0.04318181818181821,7.0
mbert-emotion-codemixing-it-adv-0.8.csv,mbert,emotion,codemixing,it,0.8,0.5818181818181818,0.4318181818181818,0.14999999999999997,0.9283284994011576,0.2419218181818182,0.5477272727272727,0.1159090909090909,0.6090909090909091,0.027272727272727337,5.0
mbert-emotion-codemixing-jw-adv-0.2.csv,mbert,emotion,codemixing,jw,0.2,0.5818181818181818,0.4431818181818182,0.1386363636363636,0.960851377248764,0.3963136363636364,0.5454545454545454,0.10227272727272724,0.6,0.018181818181818188,5.0
mbert-emotion-codemixing-jw-adv-0.4.csv,mbert,emotion,codemixing,jw,0.4,0.5818181818181818,0.4409090909090909,0.14090909090909087,0.956350713832812,0.2576815909090909,0.5522727272727272,0.11136363636363633,0.6090909090909091,0.027272727272727337,4.0
mbert-emotion-codemixing-jw-adv-0.6.csv,mbert,emotion,codemixing,jw,0.6,0.5818181818181818,0.4477272727272727,0.1340909090909091,0.9514901205897331,0.2238613636363636,0.5522727272727272,0.10454545454545455,0.5977272727272728,0.015909090909090984,5.0
mbert-emotion-codemixing-jw-adv-0.8.csv,mbert,emotion,codemixing,jw,0.8,0.5818181818181818,0.4477272727272727,0.1340909090909091,0.9461673882874576,0.2260843181818182,0.5545454545454546,0.10681818181818187,0.6022727272727273,0.020454545454545503,4.0
mbert-emotion-codemixing-ms-adv-0.2.csv,mbert,emotion,codemixing,ms,0.2,0.5818181818181818,0.4613636363636363,0.12045454545454548,0.9630706056952476,0.3880697727272727,0.5477272727272727,0.08636363636363642,0.6068181818181818,0.025000000000000022,5.0
mbert-emotion-codemixing-ms-adv-0.4.csv,mbert,emotion,codemixing,ms,0.4,0.5818181818181818,0.4590909090909091,0.12272727272727268,0.9609888888218188,0.2349011363636363,0.55,0.09090909090909094,0.5931818181818181,0.011363636363636354,7.0
